#NCBI-GeneID,XB-GENE-ID GENE_NAME
GeneID:100489470,XB-GENE-988965	solute carrier family 17 (vesicular glutamate transporter), member 8
GeneID:100489475,XB-GENE-922666	cartilage intermediate layer protein
GeneID:100489477,XB-GENE-993341	exonuclease 3'-5' domain containing 1
GeneID:100489478,NA	uncharacterized LOC100489478
GeneID:100489479,NA	protocadherin gamma-B5
GeneID:100489481,XB-GENE-6045975	solute carrier family 25 member 53
GeneID:100489483,XB-GENE-5894679	butyrophilin like 10 gene 2 (provisional)
GeneID:100489485,XB-GENE-5721987	cell cycle regulator of NHEJ
GeneID:100489486,XB-GENE-1033859	mastermind like transcriptional coactivator 1
GeneID:100489487,NA	perforin-1
GeneID:100489489,XB-GENE-979847	potassium channel, two pore domain subfamily K, member 5
GeneID:100489490,NA	zinc finger CCCH-type antiviral protein 1
GeneID:100489492,XB-GENE-5856038	family with sequence similarity 168 member A
GeneID:100489493,NA	olfactory receptor 1G1-like
GeneID:100489497,XB-GENE-997988	coiled-coil and C2 domain containing 1B
GeneID:100489502,XB-GENE-948898	ankyrin repeat domain 16
GeneID:100489504,XB-GENE-980876	protocadherin 9
GeneID:100489505,XB-GENE-998849	UDP glucuronosyltransferase 1 family, polypeptide A1
GeneID:100489506,XB-GENE-959837	interferon induced protein with tetratricopeptide repeats 5 (provisional)
GeneID:100489507,NA	transmembrane 9 superfamily member 2
GeneID:100489509,XB-GENE-22172599	guanylate cyclase activator 1B
GeneID:100489510,NA	P2Y purinoceptor 8
GeneID:100489511,XB-GENE-983888	coagulation factor III (thromboplastin, tissue factor)
GeneID:100489513,XB-GENE-6466689	vitrin
GeneID:100489515,XB-GENE-952651	CLN8, transmembrane ER and ERGIC protein
GeneID:100489516,NA	chymotrypsin B
GeneID:100489517,XB-GENE-1012013	solute carrier family 26 (anion exchanger), member 1
GeneID:100489518,NA	Ig-like V-type domain-containing protein FAM187A
GeneID:100489519,XB-GENE-987706	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2
GeneID:100489520,XB-GENE-6464258	N-acetyltransferase 8 gene 5
GeneID:100489521,XB-GENE-1004044	mitochondrial contact site and cristae organizing system subunit 13
GeneID:100489523,XB-GENE-22169721	crystallin gamma a gene 5
GeneID:100489528,XB-GENE-491183	VPS52, GARP complex subunit
GeneID:100489530,XB-GENE-22068270	circadian associated repressor of transcription
GeneID:100489532,XB-GENE-481489	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta
GeneID:100489533,NA	oocyte zinc finger protein XlCOF7.1-like
GeneID:100489534,XB-GENE-6458577	BAH domain and coiled-coil containing 1
GeneID:100489535,NA	E3 ubiquitin/ISG15 ligase TRIM25
GeneID:100489536,XB-GENE-490481	gap junction protein alpha 5
GeneID:100489537,XB-GENE-855687	papilin, proteoglycan-like sulfated glycoprotein
GeneID:100489539,XB-GENE-940586	LDL receptor related protein 10
GeneID:100489540,XB-GENE-6050101	ARFGEF family member 3
GeneID:100489543,XB-GENE-6258304	zinc finger CCCH-type containing 18
GeneID:100489544,NA	olfactory receptor 52D1
GeneID:100489545,XB-GENE-5887253	provisional ortholog of CD22 molecule
GeneID:100489546,XB-GENE-996762	cyclic nucleotide gated channel alpha 4
GeneID:100489549,XB-GENE-6464195	leucine rich repeat and Ig domain containing 4
GeneID:100489552,XB-GENE-6049035	NTPase KAP family P-loop domain containing 1
GeneID:100489553,NA	uncharacterized LOC100489553
GeneID:100489554,XB-GENE-5937787	shisa 1 gene 1
GeneID:100489561,XB-GENE-22062467	SH3 domain binding kinase 1 like
GeneID:100489565,XB-GENE-6492473	thyrotropin-releasing hormone receptor 3
GeneID:100489566,XB-GENE-6032651	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1
GeneID:100489571,NA	matrix metalloproteinase-18
GeneID:100489572,XB-GENE-6039800	NLR family member X1
GeneID:100489575,XB-GENE-987591	meiosis specific with OB domains
GeneID:100489577,XB-GENE-953808	immunoglobulin superfamily member 11
GeneID:100489578,NA	vomeronasal type-2 receptor 26-like
GeneID:100489579,XB-GENE-988819	ATP binding cassette subfamily B member 11, gene 2
GeneID:100489580,XB-GENE-6467943	solute carrier family 10 (sodium/bile acid cotransporter), member 1
GeneID:100489582,XB-GENE-6463898	somatomedin B and thrombospondin type 1 domain containing
GeneID:100489584,NA	oocyte zinc finger protein XlCOF6.1-like
GeneID:100489585,XB-GENE-955315	tumor necrosis factor receptor superfamily member 9
GeneID:100489586,XB-GENE-6463910	solute carrier family 22 member 20
GeneID:100489587,NA	C-reactive protein
GeneID:100489589,XB-GENE-1013157	coiled-coil domain containing 96
GeneID:100489590,XB-GENE-1013221	malic enzyme 1, NADP(+)-dependent, cytosolic
GeneID:100489591,NA	olfactory receptor 5B21-like
GeneID:100489592,XB-GENE-6077208	guanylate binding protein 3
GeneID:100489594,XB-GENE-992955	zinc finger and BTB domain containing 47
GeneID:100489595,XB-GENE-480355	mutS homolog 5
GeneID:100489597,XB-GENE-22169117	crystallin gamma D like gene 31
GeneID:100489599,XB-GENE-6040279	cyclin-dependent kinase 13
GeneID:100489600,XB-GENE-995147	BCL3, transcription coactivator
GeneID:100489602,NA	xenopsin peptides-like
GeneID:100489603,NA	T-lymphocyte activation antigen CD86
GeneID:100489608,XB-GENE-6048247	EF-hand calcium binding domain 2
GeneID:100489622,XB-GENE-481734	developing brain homeobox 2
GeneID:100489623,XB-GENE-5812283	cytosolic iron-sulfur assembly component 2A
GeneID:100489624,XB-GENE-983364	GTP binding elongation factor GUF1
GeneID:100489625,XB-GENE-5952677	carbonic anhydrase IV gene 2
GeneID:100489626,XB-GENE-965042	adhesion G protein-coupled receptor G6
GeneID:100489627,XB-GENE-17346931	RP1, axonemal microtubule associated
GeneID:100489628,XB-GENE-984956	leukotriene B4 receptor 2
GeneID:100489629,XB-GENE-5732193	transmembrane protein 250
GeneID:100489630,XB-GENE-5859380	BCDIN3 domain containing RNA methyltransfease
GeneID:100489631,NA	zinc finger BED domain-containing protein 5-like
GeneID:100489632,XB-GENE-6258254	DEP domain containing 4
GeneID:100489635,XB-GENE-991444	poly(ADP-ribose) polymerase family member 16
GeneID:100489636,XB-GENE-1006449	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2
GeneID:100489637,XB-GENE-923001	neurotrophic receptor tyrosine kinase 1
GeneID:100489638,XB-GENE-993034	sphingomyelin phosphodiesterase acid-like 3B
GeneID:100489639,NA	E3 ubiquitin-protein ligase TRIM39
GeneID:100489642,XB-GENE-855663	interleukin 6 cytokine family signal transducer
GeneID:100489646,XB-GENE-1219066	zinc finger protein 238, gene 2
GeneID:100489647,XB-GENE-486316	corticotropin releasing hormone binding protein
GeneID:100489648,XB-GENE-487098	glycogen synthase kinase 3 beta
GeneID:100489649,XB-GENE-481849	tenascin XB
GeneID:100489655,XB-GENE-6044614	Rho guanine nucleotide exchange factor 17
GeneID:100489659,NA	C-reactive protein
GeneID:100489661,XB-GENE-853095	ALX homeobox 1
GeneID:100489663,XB-GENE-980595	F-box DNA helicase 1
GeneID:100489665,XB-GENE-980871	SLIT and NTRK like family member 6
GeneID:100489667,XB-GENE-949776	MCF.2 cell line derived transforming sequence
GeneID:100489669,NA	proline rich membrane anchor 1
GeneID:100489670,NA	uncharacterized protein C6orf132 homolog
GeneID:100489671,XB-GENE-983902	ATP binding cassette subfamily D member 3
GeneID:100489673,XB-GENE-489949	CD180 molecule
GeneID:100489674,NA	uncharacterized LOC100489674
GeneID:100489675,XB-GENE-972250	G protein-coupled receptor, class C, group 5, member A
GeneID:100489676,XB-GENE-877225	leucine-rich repeats and calponin homology (CH) domain containing 3
GeneID:100489678,XB-GENE-923293	myosin light chain kinase like
GeneID:100489679,XB-GENE-6463399	hydroxysteroid (17-beta) dehydrogenase 1
GeneID:100489680,XB-GENE-480560	transforming growth factor beta 2
GeneID:100489681,NA	probable N-acetyltransferase camello
GeneID:100489682,XB-GENE-6044570	proteasome (prosome, macropain) assembly chaperone 4
GeneID:100489683,XB-GENE-494722	SH3 and PX domains 2A
GeneID:100489684,XB-GENE-22169725	crystallin gamma a gene 6
GeneID:100489685,NA	NACHT and WD repeat domain-containing protein 2
GeneID:100489686,XB-GENE-989915	hydroxysteroid dehydrogenase like 1
GeneID:100489687,XB-GENE-1005536	tripartite motif containing 28
GeneID:100489691,XB-GENE-956912	tetraspanin 32
GeneID:100489692,XB-GENE-483274	kirre like nephrin family adhesion molecule 1
GeneID:100489696,XB-GENE-6045964	ATPase, class V, type 10B
GeneID:100489697,NA	E3 ubiquitin/ISG15 ligase TRIM25
GeneID:100489699,XB-GENE-995220	StAR related lipid transfer domain containing 9
GeneID:100489701,XB-GENE-877197	stimulated by retinoic acid 8
GeneID:100489702,XB-GENE-6046332	proteasome (prosome, macropain) subunit, beta type, 11
GeneID:100489703,NA	uncharacterized LOC100489703
GeneID:100489709,XB-GENE-6049796	PDZ domain containing 7
GeneID:100489710,NA	uncharacterized LOC100489710
GeneID:100489712,NA	CUB and zona pellucida-like domain-containing protein 1
GeneID:100489713,XB-GENE-6464202	cilia and flagella associated protein 418
GeneID:100489716,XB-GENE-948787	kinesin family member 16B
GeneID:100489717,XB-GENE-6462369	chromosome 8 C8orf48 homolog
GeneID:100489718,XB-GENE-22194197	MGAT4 family member G
GeneID:100489722,XB-GENE-484258	NFKB inhibitor interacting Ras-like 1
GeneID:100489723,XB-GENE-949635	synaptogyrin 3
GeneID:100489726,XB-GENE-999710	VPS41, HOPS complex subunit
GeneID:100489727,XB-GENE-982203	biotinidase
GeneID:100489728,XB-GENE-1010963	eukaryotic elongation factor, selenocysteine-tRNA-specific
GeneID:100489730,XB-GENE-22068384	ermin
GeneID:100489731,NA	probable ATP-dependent RNA helicase DDX60
GeneID:100489732,NA	uncharacterized LOC100489732
GeneID:100489733,XB-GENE-6258532	myocilin, trabecular meshwork inducible glucocorticoid response
GeneID:100489734,XB-GENE-985427	cyclin-dependent kinase 6
GeneID:100489735,NA	matrix metalloproteinase-18
GeneID:100489736,XB-GENE-486153	NHERF family PDZ scaffold protein 4
GeneID:100489738,XB-GENE-5765747	guanine nucleotide binding protein-like 3 (nucleolar)-like
GeneID:100489739,XB-GENE-966707	heparan sulfate-glucosamine 3-sulfotransferase 6
GeneID:100489740,XB-GENE-6032766	netrin G2
GeneID:100489741,XB-GENE-6467299	Rho GTPase activating protein 31
GeneID:100489744,NA	bile salt export pump
GeneID:100489745,XB-GENE-853682	POU class 6 homeobox 2
GeneID:100489749,XB-GENE-990237	EPS8-like 2
GeneID:100489750,NA	C-reactive protein
GeneID:100489751,XB-GENE-991237	free fatty acid receptor 3
GeneID:100489752,XB-GENE-991334	TBC1 domain family member 14
GeneID:100489753,XB-GENE-963103	ubiquitin protein ligase E3D
GeneID:100489754,XB-GENE-6047879	olfactory receptor family 13 subfamily C member 5
GeneID:100489755,NA	adenosine receptor A2b-like
GeneID:100489759,XB-GENE-993102	spermidine synthase
GeneID:100489760,XB-GENE-487344	valyl-tRNA synthetase 1
GeneID:100489762,XB-GENE-22169101	crystallin gamma D like gene 27
GeneID:100489763,XB-GENE-994459	leucine rich repeat containing 32, gene 1
GeneID:100489764,XB-GENE-22169404	Cbl proto-oncogene C
GeneID:100489771,XB-GENE-25875121	potassium inwardly rectifying channel subfamily J member 9
GeneID:100489772,XB-GENE-948653	outer dense fiber of sperm tails 2-like
GeneID:100489773,XB-GENE-5826632	provisional ortholog of ArfGAP with SH3 domain, ankyrin repeat and PH domain 2
GeneID:100489775,NA	Lck interacting transmembrane adaptor 1
GeneID:100489781,XB-GENE-949936	ADAM metallopeptidase with thrombospondin type 1 motif 20
GeneID:100489782,NA	gastricsin
GeneID:100489783,XB-GENE-982876	cadherin 12, type 2 (N-cadherin 2)
GeneID:100489785,XB-GENE-6042490	glutaredoxin, cysteine rich 1
GeneID:100489786,XB-GENE-1011380	protein phosphatase, Mg2+/Mn2+ dependent 1D
GeneID:100489787,XB-GENE-5952827	anoctamin 5
GeneID:100489788,XB-GENE-5953085	provisional ortholog of kinesin family member 20A
GeneID:100489789,XB-GENE-22068846	olfactory receptor family 6 subfamily T member 1
GeneID:100489791,NA	capping protein, Arp2/3 and myosin-I linker protein 2
GeneID:100489792,NA	aquaporin-2
GeneID:100489793,XB-GENE-953257	solute carrier family 19 member 2
GeneID:100489794,XB-GENE-967104	sphingosine-1-phosphate phosphatase 2
GeneID:100489796,XB-GENE-961553	MORN repeat containing 3
GeneID:100489797,XB-GENE-955698	hepatic leukemia factor
GeneID:100489799,XB-GENE-922404	immunoglobulin superfamily, DCC subclass, member 3
GeneID:100489801,XB-GENE-6045593	platelet endothelial aggregation receptor 1
GeneID:100489802,NA	protein phosphatase 1 regulatory subunit 15A
GeneID:100489803,XB-GENE-482557	HIVEP zinc finger 3
GeneID:100489805,XB-GENE-959834	protocadherin gamma subfamily B, 5
GeneID:100489806,XB-GENE-5895373	coiled-coil domain containing 78
GeneID:100489807,XB-GENE-17329860	Rho GTPase activating protein 36
GeneID:100489812,XB-GENE-958806	popeye domain containing 2
GeneID:100489813,XB-GENE-480647	cytochrome P450 family 21 subfamily A member 2, gene 1
GeneID:100489816,XB-GENE-479429	androgen receptor
GeneID:100489821,NA	protein mono-ADP-ribosyltransferase PARP12
GeneID:100489822,XB-GENE-997145	heat shock transcription factor 1
GeneID:100489823,XB-GENE-6465555	RELT, TNF receptor
GeneID:100489827,XB-GENE-980035	LDL receptor related protein 8
GeneID:100489832,NA	uncharacterized LOC100489832
GeneID:100489834,XB-GENE-5857146	chromosome 9 C21orf58 ortholog
GeneID:100489837,XB-GENE-22068343	dishevelled binding antagonist of beta catenin 3
GeneID:100489838,XB-GENE-982183	lysine (K)-specific demethylase 1B
GeneID:100489839,NA	putative ferric-chelate reductase 1
GeneID:100489840,XB-GENE-6043694	microtubule associated serine/threonine kinase family member 4
GeneID:100489842,NA	matrix metalloproteinase-23
GeneID:100489844,XB-GENE-6037549	transmembrane protein 132B
GeneID:100489846,XB-GENE-6073789	histidyl-tRNA synthetase 1
GeneID:100489847,XB-GENE-6044534	N-acetyltransferase 8B gene 2
GeneID:100489850,XB-GENE-6258271	polycomb group ring finger 6
GeneID:100489851,XB-GENE-22169709	crystallin gamma a gene 11
GeneID:100489852,NA	P2Y purinoceptor 2
GeneID:100489853,XB-GENE-955109	Glycoprotein 25L
GeneID:100489854,XB-GENE-1012826	hydroxysteroid (11-beta) dehydrogenase 2
GeneID:100489858,NA	signaling lymphocytic activation molecule-like
GeneID:100489859,NA	J domain-containing protein DDB_G0295729
GeneID:100489862,NA	kelch-like protein 23
GeneID:100489864,NA	E3 ubiquitin-protein ligase TRIM7-like
GeneID:100489865,XB-GENE-1013862	codanin 1
GeneID:100489867,XB-GENE-6035815	intestine-specific homeobox
GeneID:100489868,XB-GENE-995690	cadherin 24
GeneID:100489869,XB-GENE-478939	relaxin family peptide receptor 3
GeneID:100489874,NA	olfactory receptor 5F1
GeneID:100489878,XB-GENE-22063125	ras homolog family member G
GeneID:100489880,XB-GENE-1014133	provisional ortholog of intraflagellar transport 22
GeneID:100489882,NA	CUB and zona pellucida-like domain-containing protein 1
GeneID:100489883,NA	FH2 domain-containing protein 1
GeneID:100489885,XB-GENE-5756125	CASP2 and RIPK1 domain containing adaptor with death, gene 2
GeneID:100489887,XB-GENE-5924815	succinate-acetateTransporter Protein gene a [provisional]
GeneID:100489892,XB-GENE-1216182	zinc finger protein 385D
GeneID:100489893,NA	sprT-like domain-containing protein Spartan
GeneID:100489897,NA	oocyte zinc finger protein XlCOF6-like
GeneID:100489899,XB-GENE-982198	polypeptide N-acetylgalactosaminyltransferase 15
GeneID:100489900,XB-GENE-1010972	kelch repeat and BTB (POZ) domain containing 12
GeneID:100489901,NA	WAP four-disulfide core domain protein 5
GeneID:100489902,XB-GENE-6034606	DEXD/H-box helicase 60
GeneID:100489903,NA	thiamine transporter 2
GeneID:100489904,XB-GENE-5870986	urate (5-hydroxyiso-) hydrolase
GeneID:100489905,XB-GENE-1011531	dynamin 3
GeneID:100489906,XB-GENE-6458541	zinc finger protein 804B
GeneID:100489907,XB-GENE-1002617	melanoma cell adhesion molecule
GeneID:100489908,NA	C-type lectin domain family 17, member A
GeneID:100489909,XB-GENE-986840	solute carrier family 6 member 8
GeneID:100489910,XB-GENE-944426	growth factor independent 1B transcription repressor
GeneID:100489913,XB-GENE-988755	phosphodiesterase 6A
GeneID:100489914,XB-GENE-486052	LDL receptor related protein 2
GeneID:100489915,XB-GENE-989406	peptidase inhibitor 15
GeneID:100489916,NA	uncharacterized LOC100489916
GeneID:100489917,NA	uncharacterized threonine-rich GPI-anchored glycoprotein PJ4664.02
GeneID:100489920,XB-GENE-6037604	ADP-dependent glucokinase like
GeneID:100489921,NA	olfactory receptor 5B21-like
GeneID:100489922,XB-GENE-22069445	zinc finger DHHC-type containing 22
GeneID:100489925,XB-GENE-993111	peroxisomal biogenesis factor 14
GeneID:100489926,XB-GENE-6469178	mediator of DNA damage checkpoint 1
GeneID:100489929,XB-GENE-482400	TIMP metallopeptidase inhibitor 3
GeneID:100489930,NA	aquaporin-3
GeneID:100489935,XB-GENE-482070	siamois homeodomain 2
GeneID:100489937,XB-GENE-22068441	family with sequence similarity 217 member B
GeneID:100489938,NA	olfactory receptor 146
GeneID:100489944,XB-GENE-6045193	engulfment and cell motility 3
GeneID:100489955,XB-GENE-1219042	arginine vasopressin receptor 2C
GeneID:100489958,XB-GENE-939878	shisa family member 3
GeneID:100489959,XB-GENE-492370	BRCA1 interacting helicase 1
GeneID:100489960,XB-GENE-1011399	SOS Ras/Rac guanine nucleotide exchange factor 1
GeneID:100489961,XB-GENE-984420	katanin p60 subunit A-like 1
GeneID:100489962,XB-GENE-1011506	MOS proto-oncogene, serine/threonine kinase
GeneID:100489964,XB-GENE-943148	ring finger protein 41
GeneID:100489965,XB-GENE-986780	HORMA domain containing 1
GeneID:100489966,XB-GENE-977699	acid sensing ion channel subunit 1
GeneID:100489969,XB-GENE-988291	biphenyl hydrolase-like (serine hydrolase)
GeneID:100489971,XB-GENE-988962	GDNF family receptor alpha 3
GeneID:100489972,NA	putative small proline-rich protein 5
GeneID:100489975,XB-GENE-492866	paraspeckle component 1
GeneID:100489977,XB-GENE-991441	programmed cell death 7
GeneID:100489978,XB-GENE-6045417	solute carrier family 9, subfamily A (NHE9, cation proton antiporter 9), member 9
GeneID:100489979,XB-GENE-992398	Rho guanine nucleotide exchange factor 11
GeneID:100489980,XB-GENE-1219115	cytochrome P450 family 26 subfamily C member 1
GeneID:100489981,XB-GENE-957429	endothelin 2
GeneID:100489984,XB-GENE-1008441	insulin like growth factor binding protein acid labile subunit
GeneID:100489987,XB-GENE-5897993	S100 calcium binding protein Z
GeneID:100489988,XB-GENE-483924	T-box 15
GeneID:100489989,XB-GENE-5844980	leucine rich repeat containing 14
GeneID:100489992,NA	probable G-protein coupled receptor 83
GeneID:100489995,XB-GENE-6038828	maestro heat-like repeat family member 1
GeneID:100490005,XB-GENE-5918222	transcription factor binding to IGHM enhancer 3
GeneID:100490007,XB-GENE-981006	minichromosome maintenance complex component 3 associated protein
GeneID:100490008,XB-GENE-22169081	crystallin gamma D like gene 22
GeneID:100490013,NA	uncharacterized LOC100490013
GeneID:100490014,XB-GENE-983015	ankyrin repeat and SOCS box containing 2
GeneID:100490015,NA	cytochrome P450 2K6
GeneID:100490017,XB-GENE-6037477	hyaluronan and proteoglycan link protein 1
GeneID:100490018,NA	oncostatin-M-specific receptor subunit beta-like
GeneID:100490019,XB-GENE-481559	matrix metallopeptidase 13 (collagenase 3) like
GeneID:100490020,NA	uncharacterized LOC100490020
GeneID:100490021,XB-GENE-986927	mitogen-activated protein kinase kinase kinase 3
GeneID:100490022,XB-GENE-962867	MAP/microtubule affinity-regulating kinase 1
GeneID:100490023,NA	uncharacterized LOC100490023
GeneID:100490024,XB-GENE-853669	solute carrier family 24 member 5
GeneID:100490027,XB-GENE-940702	receptor accessory protein 1
GeneID:100490028,XB-GENE-955229	agouti related neuropeptide
GeneID:100490033,XB-GENE-920965	ubiquitin specific peptidase 34
GeneID:100490036,XB-GENE-940680	C1q and TNF related 2
GeneID:100490037,NA	CMRF35-like molecule 5
GeneID:100490038,XB-GENE-484953	v-akt murine thymoma viral oncogene homolog 1
GeneID:100490039,XB-GENE-6052364	ubiquitin protein ligase E3 component n-recognin 1
GeneID:100490041,XB-GENE-22068497	glycine-N-acyltransferase like 2
GeneID:100490042,XB-GENE-995570	AGBL carboxypeptidase 3
GeneID:100490043,XB-GENE-995670	junctophilin 4
GeneID:100490044,XB-GENE-962278	C1q and TNF related 3
GeneID:100490046,XB-GENE-959237	synapsin II
GeneID:100490049,NA	uncharacterized LOC100490049
GeneID:100490051,XB-GENE-22167853	tripartite motif containing 39 like gene 3
GeneID:100490052,XB-GENE-29072353	solute carrier family 6 member 7 like
GeneID:100490053,XB-GENE-997199	transcription factor CP2 like 1
GeneID:100490057,XB-GENE-959922	tumor protein p53 inducible nuclear protein 1
GeneID:100490059,XB-GENE-490581	prokineticin receptor 2
GeneID:100490060,XB-GENE-22169773	aconitate decarboxylase 1 like gene a [provisional]
GeneID:100490061,XB-GENE-948907	polypeptide N-acetylgalactosaminyltransferase 9
GeneID:100490064,XB-GENE-981280	melanin concentrating hormone receptor 2
GeneID:100490066,XB-GENE-5999398	interferon induced protein with tetratricopeptide repeats 1B
GeneID:100490067,XB-GENE-22068952	protein phosphatase 2C like domain containing 1
GeneID:100490068,NA	sprT-like domain-containing protein Spartan
GeneID:100490072,NA	nodal homolog 2-A-like
GeneID:100490074,XB-GENE-982637	sortilin 1
GeneID:100490075,XB-GENE-6048979	podocalyxin-like 2
GeneID:100490077,XB-GENE-983186	SPHK1 interactor, AKAP domain containing
GeneID:100490079,XB-GENE-5750837	blastomere cadherin-like
GeneID:100490080,XB-GENE-1011870	C1q and TNF related 5
GeneID:100490081,XB-GENE-12484890	vexin
GeneID:100490082,XB-GENE-22064203	volume-regulated anion channel subunit LRRC8E gene 2
GeneID:100490083,XB-GENE-856492	plexin B3
GeneID:100490085,XB-GENE-953820	myelin protein zero-like 1
GeneID:100490086,XB-GENE-961289	potassium channel, voltage gated subfamily E regulatory beta subunit 4
GeneID:100490088,NA	collagen alpha-1(XXVIII) chain
GeneID:100490090,NA	uncharacterized LOC100490090
GeneID:100490091,XB-GENE-923472	vacuolar protein sorting 13 homolog D
GeneID:100490092,XB-GENE-6045055	potassium channel, voltage gated subfamily E regulatory beta subunit 2
GeneID:100490093,XB-GENE-6045188	SH3 domain containing ring finger 3
GeneID:100490095,NA	ankyrin repeat and fibronectin type III domain containing 1
GeneID:100490096,NA	rho GTPase-activating protein 7
GeneID:100490097,XB-GENE-6076030	protein phosphatase 2 regulatory subunit B, gamma
GeneID:100490098,XB-GENE-5755983	inhibitor of Bruton tyrosine kinase
GeneID:100490099,NA	olfactory receptor 5AS1-like
GeneID:100490100,XB-GENE-1006906	protein-O-mannosyltransferase 2
GeneID:100490104,XB-GENE-993168	ATP binding cassette subfamily F member 1
GeneID:100490107,XB-GENE-484935	G protein-coupled receptor 89B
GeneID:100490108,XB-GENE-22065260	C-X-C motif chemokine ligand 9
GeneID:100490113,XB-GENE-996976	protein phosphatase 1 regulatory subunit 3D
GeneID:100490116,XB-GENE-5943045	transmembrane protein 216
GeneID:100490124,XB-GENE-1010615	tumor protein p53 binding protein 1
GeneID:100490129,XB-GENE-1010803	kinesin family member 13A
GeneID:100490130,XB-GENE-489778	dedicator of cytokinesis 4
GeneID:100490131,XB-GENE-983497	PICALM interacting mitotic regulator
GeneID:100490132,XB-GENE-1000947	mediator complex subunit 13
GeneID:100490133,XB-GENE-984101	EDAR associated via death domain
GeneID:100490134,XB-GENE-922286	leucine rich repeat and Ig domain containing 2
GeneID:100490135,XB-GENE-6048929	microtubule associated scaffold protein 2
GeneID:100490137,XB-GENE-960877	synaptic vesicle glycoprotein 2C
GeneID:100490138,XB-GENE-1002811	ATP binding cassette subfamily B member 9
GeneID:100490139,XB-GENE-986812	provisional ortholog of cathepsin K
GeneID:100490140,XB-GENE-1003413	solute carrier family 35 member A5
GeneID:100490141,NA	extracellular calcium-sensing receptor-like
GeneID:100490142,XB-GENE-1004063	regulatory factor X associated ankyrin containing protein
GeneID:100490143,XB-GENE-988321	interferon regulatory factor 4
GeneID:100490144,XB-GENE-988982	NEDD4 binding protein 3
GeneID:100490145,XB-GENE-989267	neuropeptide S receptor 1
GeneID:100490147,XB-GENE-920190	ataxin 2
GeneID:100490149,XB-GENE-486249	intraflagellar transport 88
GeneID:100490150,XB-GENE-956200	myosin VIIA and Rab interacting protein
GeneID:100490151,XB-GENE-991418	DENN domain containing 4A
GeneID:100490154,XB-GENE-481159	insulin degrading enzyme
GeneID:100490155,XB-GENE-974345	glycogen synthase 1
GeneID:100490156,XB-GENE-482993	forkhead box O6
GeneID:100490157,NA	interferon-induced very large GTPase 1
GeneID:100490162,XB-GENE-485230	orthopedia homeobox
GeneID:100490164,XB-GENE-5836482	provisional ortholog of tripartite motif containing 7
GeneID:100490165,NA	vomeronasal type-2 receptor 26
GeneID:100490166,XB-GENE-853879	tuftelin 1
GeneID:100490170,XB-GENE-939816	scleraxis bHLH transcription factor
GeneID:100490175,NA	paramyosin-like
GeneID:100490177,XB-GENE-6468175	CFAP54 cilia and flagella associated protein 54
GeneID:100490183,XB-GENE-982059	prostaglandin I2 receptor
GeneID:100490186,XB-GENE-492278	nuclear factor of activated T cells 2
GeneID:100490189,NA	tubulin monoglycylase TTLL3
GeneID:100490191,XB-GENE-984755	tripartite motif containing 23
GeneID:100490193,XB-GENE-6460892	coiled-coil domain containing 150
GeneID:100490196,XB-GENE-6037559	protocadherin alpha 8
GeneID:100490197,XB-GENE-953508	ribosomal RNA processing 15 homolog
GeneID:100490198,XB-GENE-479925	solute carrier family 12 member 1
GeneID:100490199,XB-GENE-6467921	collagen, type XVII, alpha 1
GeneID:100490200,NA	membrane-spanning 4-domains subfamily A member 4A
GeneID:100490202,XB-GENE-989930	zinc finger DHHC-type containing 1
GeneID:100490204,XB-GENE-1012965	cell adhesion molecule 3
GeneID:100490207,NA	uncharacterized LOC100490207
GeneID:100490211,XB-GENE-1008850	transmembrane protein 179
GeneID:100490213,XB-GENE-979535	transmembrane protein 62
GeneID:100490214,NA	vomeronasal type-2 receptor 26
GeneID:100490215,XB-GENE-22068156	cobalamin binding intrinsic factor
GeneID:100490216,NA	solute carrier family 23 member 2-like
GeneID:100490217,NA	vomeronasal type-2 receptor 26
GeneID:100490221,XB-GENE-6045366	ankyrin repeat domain 50
GeneID:100490226,XB-GENE-6040539	FHF complex subunit HOOK interacting protein 1B
GeneID:100490227,XB-GENE-29072336	ADP ribosyltransferase 5 like gene 3
GeneID:100490228,NA	uncharacterized LOC100490228
GeneID:100490232,XB-GENE-939896	ubiquitin protein ligase E3 component n-recognin 5
GeneID:100490235,XB-GENE-22169797	probable alpha-ketoglutarate-dependent hypophosphite dioxygenase-like gene a3 [provisional]
GeneID:100490238,XB-GENE-960155	PR domain containing 13
GeneID:100490241,XB-GENE-6035362	EF-hand domain family member B
GeneID:100490247,NA	coordinator of PRMT5 and differentiation stimulator
GeneID:100490248,XB-GENE-982645	adenosine monophosphate deaminase 2
GeneID:100490249,XB-GENE-999987	transmembrane serine protease 15
GeneID:100490252,XB-GENE-960625	cell division cycle 14A
GeneID:100490253,XB-GENE-5730952	uncharacterized XB5730951
GeneID:100490254,XB-GENE-985410	leucine-rich repeats and death domain containing 1
GeneID:100490256,XB-GENE-482030	membrane frizzled-related protein like
GeneID:100490257,NA	uncharacterized LOC100490257
GeneID:100490258,XB-GENE-22068991	proline rich 36
